kepoi_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_duration,koi_depth,koi_prad,koi_srad,koi_teq,koi_steff,koi_slogg,koi_smet,koi_kepmag,koi_model_snr,koi_num_transits
K00596.01,CONFIRMED,CANDIDATE,1.0,1.682695938,1.3867,703.8,1.23,0.47,750.0,3669.0,4.787,0.0,14.818,75.4,797.0
K00597.01,CONFIRMED,CANDIDATE,1.0,17.30795548,5.1126,633.0,3.56,1.439,815.0,5565.0,4.117,0.16,14.915,46.4,77.0
K00094.02,CONFIRMED,CANDIDATE,1.0,10.423677439,5.2257,777.3,3.72,1.331,1012.0,6181.0,4.234,-0.02,12.205,204.4,57.0
K00597.02,CONFIRMED,CANDIDATE,1.0,2.09227115,2.4062,207.6,2.06,1.439,1648.0,5565.0,4.117,0.16,14.915,30.0,622.0
K00072.02,CONFIRMED,CANDIDATE,0.982,45.29422297,6.83,477.1,2.26,1.044,524.0,5676.0,4.347,-0.12,10.961,134.8,26.0
K00445.01,FALSE POSITIVE,FALSE POSITIVE,,260.20717331,6.59,,,,,,,,14.707,,
K00446.01,CONFIRMED,CANDIDATE,1.0,16.70920628,2.7052,839.8,2.27,0.668,500.0,4621.0,4.605,-0.24,14.427,40.4,65.0
K00446.02,CONFIRMED,CANDIDATE,0.895,28.55158187,4.1502,807.8,1.97,0.668,418.0,4621.0,4.605,-0.24,14.427,36.0,34.0
K00447.01,FALSE POSITIVE,FALSE POSITIVE,0.0,4.045057186,2.9954,752.7,30.33,0.87,1126.0,5906.0,4.473,-0.58,14.865,62.2,266.0
K00448.01,CONFIRMED,CANDIDATE,1.0,10.13958818,2.6446,1155.9,1.68,0.5,447.0,3893.0,4.758,-0.28,14.902,40.3,128.0
K00448.02,CONFIRMED,CANDIDATE,0.0,43.5859419,4.6814,1708.7,2.05,0.5,275.0,3893.0,4.758,-0.28,14.902,38.9,31.0
K00500.05,CONFIRMED,CANDIDATE,1.0,0.986785834,1.1879,450.0,1.19,0.567,1054.0,4041.0,4.697,-0.14,14.804,51.5,939.0
K00501.01,CANDIDATE,CANDIDATE,0.998,24.7962801,8.33,574.4,2.7,1.141,664.0,5770.0,4.333,0.16,14.612,43.6,53.0
K00502.01,FALSE POSITIVE,FALSE POSITIVE,0.0,5.91037674,3.421,256.9,1.38,0.867,937.0,5515.0,4.443,-0.38,14.276,34.5,178.0
K00082.03,CONFIRMED,CANDIDATE,1.0,27.4536146,3.747,136.4,0.95,0.741,457.0,4900.0,4.602,0.08,11.492,27.5,48.0
K00503.01,CONFIRMED,CANDIDATE,1.0,8.22241355,2.71,1468.6,2.28,0.615,558.0,4213.0,4.658,-0.1,15.0,67.0,126.0
K00549.02,FALSE POSITIVE,FALSE POSITIVE,0.0,0.635587392,4.7,147.7,28.58,1.608,2587.0,5671.0,4.075,0.34,14.565,40.9,1969.0
K00550.01,CONFIRMED,CANDIDATE,1.0,13.02363236,3.9734,607.0,2.3,0.945,743.0,5627.0,4.453,0.0,14.07,50.5,78.0
K00551.01,CONFIRMED,CANDIDATE,1.0,11.6370303,3.3372,604.3,2.9,1.198,857.0,5576.0,4.257,0.14,14.943,36.4,93.0
K03226.02,CANDIDATE,CANDIDATE,0.995,6.93650854,3.674,88.7,1.51,1.574,1305.0,6615.0,4.173,0.04,12.209,11.3,143.0
K00551.02,CONFIRMED,CANDIDATE,1.0,5.68798675,2.2682,476.4,2.76,1.198,1088.0,5576.0,4.257,0.14,14.943,33.0,180.0
K00552.01,FALSE POSITIVE,FALSE POSITIVE,0.059,3.055171082,1.6798,8665.3,35.24,0.987,1358.0,6237.0,4.426,-0.48,14.741,143.2,435.0
K00601.01,CONFIRMED,CANDIDATE,1.0,5.40426917,2.5315,860.6,2.85,0.964,1073.0,6122.0,4.487,-0.18,14.697,40.5,243.0
K00601.02,CONFIRMED,CANDIDATE,1.0,11.67894236,1.2641,1185.1,4.17,0.964,830.0,6122.0,4.487,-0.18,14.697,23.1,108.0
K00601.03,CONFIRMED,CANDIDATE,1.0,1.208462378,1.544,227.3,1.64,0.964,1767.0,6122.0,4.487,-0.18,14.697,17.4,1039.0
K00929.02,CONFIRMED,CANDIDATE,0.994,2.85188338,2.666,114.9,1.23,1.107,1398.0,6123.0,4.413,0.14,15.649,10.1,405.0
K00602.01,CONFIRMED,CANDIDATE,1.0,12.91385906,5.3685,487.9,2.49,0.997,849.0,6253.0,4.41,-0.54,14.647,40.5,105.0
K00094.03,CONFIRMED,CANDIDATE,0.953,54.31996151,8.5858,1975.0,6.07,1.331,584.0,6181.0,4.234,-0.02,12.205,291.3,11.0
K00449.01,FALSE POSITIVE,FALSE POSITIVE,0.0,252.0792347,3.9808,5582.6,41.07,1.014,318.0,6348.0,4.434,-0.38,14.183,104.1,6.0
K00450.01,FALSE POSITIVE,FALSE POSITIVE,0.0,27.04627886,2.666,900.8,3.54,0.915,636.0,6332.0,4.516,-0.5,14.173,48.8,51.0
K00451.01,FALSE POSITIVE,FALSE POSITIVE,0.0,3.723560726,3.435,540.0,3.46,1.181,1401.0,6535.0,4.373,-0.1,14.93,58.9,366.0
K01910.02,CANDIDATE,CANDIDATE,0.949,18.3848331,3.545,151.8,1.15,0.872,587.0,5083.0,4.468,0.18,14.685,10.3,75.0
K00452.01,CONFIRMED,CANDIDATE,1.0,3.705991661,5.1658,501.4,2.43,1.034,1281.0,6187.0,4.409,-0.26,14.641,100.3,366.0
K00074.01,FALSE POSITIVE,FALSE POSITIVE,0.0,5.188671659,5.0534,548.9,5.2,1.941,2118.0,9523.0,4.205,0.07,10.96,331.6,260.0
K00453.01,FALSE POSITIVE,FALSE POSITIVE,0.001,2.236100588,1.8643,27241.0,55.59,0.795,1255.0,5708.0,4.578,-0.34,14.549,43.0,465.0
K00504.01,CONFIRMED,CANDIDATE,0.932,40.606895,5.756,657.5,2.67,1.027,521.0,5538.0,4.384,0.14,14.56,36.3,26.0
K00505.01,CONFIRMED,CANDIDATE,1.0,13.76710058,2.9105,684.8,2.24,0.76,595.0,5001.0,4.582,0.04,14.194,41.6,77.0
K02678.02,CANDIDATE,CANDIDATE,0.976,2.2165905,1.0,28.7,0.48,0.831,1215.0,5397.0,4.543,-0.02,11.799,2.8,579.0
K00505.02,CONFIRMED,CANDIDATE,0.996,6.1954595,2.952,296.4,1.37,0.76,776.0,5001.0,4.582,0.04,14.194,27.1,144.0
K00505.03,CONFIRMED,CANDIDATE,1.0,3.25058201,2.2537,218.4,1.19,0.76,962.0,5001.0,4.582,0.04,14.194,24.0,309.0
K00505.04,CONFIRMED,CANDIDATE,0.998,8.34819209,2.835,288.9,1.45,0.76,702.0,5001.0,4.582,0.04,14.194,22.1,114.0
K00553.01,FALSE POSITIVE,FALSE POSITIVE,0.0,2.399069173,3.2576,286.6,1.78,1.001,1354.0,5654.0,4.395,-0.04,14.888,37.8,557.0
K00554.01,CANDIDATE,CANDIDATE,1.0,3.65849707,2.573,4398.0,14.61,1.822,1583.0,5857.0,3.972,0.04,14.545,47.0,369.0
K03337.02,FALSE POSITIVE,FALSE POSITIVE,0.146,91.172033,6.676,368.5,1.58,0.836,360.0,5552.0,4.562,-0.04,15.927,7.3,16.0
K00555.01,CONFIRMED,CANDIDATE,1.0,3.701765401,2.6061,288.3,1.63,0.898,1050.0,5252.0,4.442,0.04,14.759,35.9,359.0
K00555.02,CONFIRMED,CANDIDATE,0.97,86.4943704,7.471,995.2,3.07,0.898,367.0,5252.0,4.442,0.04,14.759,42.6,15.0
K00088.01,FALSE POSITIVE,FALSE POSITIVE,0.0,5.17968868,3.7256,121.8,18.91,0.815,972.0,5761.0,4.548,-0.4,11.871,48.4,520.0
K00398.01,CONFIRMED,CANDIDATE,0.963,51.84688984,4.7769,9636.3,8.73,0.838,413.0,5227.0,4.535,0.14,15.342,257.2,27.0
K00398.02,CONFIRMED,CANDIDATE,1.0,4.180048081,2.4479,1765.6,3.44,0.838,957.0,5227.0,4.535,0.14,15.342,124.3,317.0
K01022.02,FALSE POSITIVE,FALSE POSITIVE,0.04,68.832195,3.31,678.1,2.35,0.86,411.0,5687.0,4.538,-0.12,15.762,8.2,17.0
K00398.03,CONFIRMED,CANDIDATE,1.0,1.729367077,1.7442,484.4,1.82,0.838,1284.0,5227.0,4.535,0.14,15.342,44.7,722.0
K00399.01,FALSE POSITIVE,FALSE POSITIVE,0.0,5.26640614,3.6163,59294.0,38.05,1.175,1163.0,5916.0,4.296,-0.06,12.947,339.9,255.0
K00400.01,FALSE POSITIVE,FALSE POSITIVE,0.0,44.18938922,6.8151,4293.5,14.0,0.968,537.0,6061.0,4.438,-0.36,14.882,102.0,32.0
K00454.01,CONFIRMED,CANDIDATE,1.0,29.00789166,5.0274,906.3,2.64,0.801,498.0,5295.0,4.566,-0.02,14.805,44.1,34.0
K00455.01,FALSE POSITIVE,FALSE POSITIVE,0.0,47.878243,4.066,910.0,8.15,0.624,317.0,4254.0,4.634,-0.16,14.261,30.9,27.0
K01942.02,CANDIDATE,CANDIDATE,1.0,2.433703498,0.975,258.3,1.66,0.778,1112.0,5251.0,4.592,-0.04,15.409,10.2,534.0
K00456.01,CONFIRMED,CANDIDATE,1.0,13.69942266,4.3409,1292.9,3.85,1.089,771.0,5541.0,4.332,0.14,14.619,120.0,97.0
K00456.02,CONFIRMED,CANDIDATE,1.0,4.309381978,2.8977,310.7,1.89,1.089,1134.0,5541.0,4.332,0.14,14.619,42.3,302.0
K00457.01,CONFIRMED,CANDIDATE,1.0,4.9213639,1.8806,761.3,2.14,0.799,868.0,5076.0,4.55,0.1,14.196,77.7,273.0
K00505.05,CONFIRMED,CANDIDATE,0.981,87.0912594,7.0,1129.1,2.95,0.76,321.0,5001.0,4.582,0.04,14.194,41.8,12.0
K00506.01,FALSE POSITIVE,FALSE POSITIVE,0.9,1.583160478,1.1935,732.6,3.27,1.012,1619.0,6063.0,4.476,0.07,14.731,97.7,837.0
K02871.04,CANDIDATE,CANDIDATE,0.949,7.9788198,2.874,83.8,0.99,1.098,927.0,5553.0,4.33,0.16,14.754,8.3,150.0
K00507.01,CONFIRMED,CANDIDATE,1.0,18.49234792,3.4744,1655.5,3.34,0.838,603.0,5289.0,4.477,-0.18,14.915,61.4,76.0
K00508.01,CONFIRMED,CANDIDATE,1.0,7.930583519,3.6083,826.1,3.05,1.032,899.0,5674.0,4.446,0.48,14.387,89.9,130.0
K00082.04,CONFIRMED,CANDIDATE,1.0,7.07136119,2.757,65.7,0.63,0.741,719.0,4900.0,4.602,0.08,11.492,22.4,182.0
K00556.01,FALSE POSITIVE,FALSE POSITIVE,0.0,9.50150926,6.852,509.5,25.77,0.908,843.0,5938.0,4.518,-0.16,14.799,34.8,144.0
K00557.01,CONFIRMED,CANDIDATE,1.0,15.65563866,3.9305,955.9,2.55,0.837,623.0,5185.0,4.484,-0.06,14.97,53.2,69.0
K00331.02,CANDIDATE,CANDIDATE,0.881,10.52286678,1.911,130.2,23.26,1.614,1008.0,5548.0,4.038,0.18,13.497,10.1,95.0
K00558.01,CONFIRMED,CANDIDATE,1.0,9.17858526,2.1945,796.5,2.3,0.788,753.0,5506.0,4.584,-0.2,14.874,50.6,144.0
K00559.01,FALSE POSITIVE,FALSE POSITIVE,,4.33144839,2.58,216.4,1.07,0.728,939.0,5344.0,4.55,-0.62,14.791,17.3,239.0
K00560.01,CONFIRMED,CANDIDATE,1.0,23.67513153,4.647,980.4,2.76,0.781,528.0,5309.0,4.588,-0.08,14.721,32.6,45.0
K00401.01,CONFIRMED,CANDIDATE,1.0,29.19899219,5.1227,2047.2,4.15,0.94,540.0,5376.0,4.462,0.28,14.001,171.0,49.0
K00401.02,CONFIRMED,CANDIDATE,1.0,160.0191598,5.472,1552.8,4.28,0.94,306.0,5376.0,4.462,0.28,14.001,49.6,8.0
K00005.02,FALSE POSITIVE,FALSE POSITIVE,,7.05185637,3.69,,,,,,,,11.665,,
K00070.01,CONFIRMED,CANDIDATE,1.0,10.854095934,3.7768,1034.4,2.99,0.925,765.0,5465.0,4.449,0.02,12.498,252.8,123.0
K00401.03,CONFIRMED,CANDIDATE,0.997,55.3291399,6.918,325.7,1.67,0.94,436.0,5376.0,4.462,0.28,14.001,21.8,23.0
K00402.01,FALSE POSITIVE,FALSE POSITIVE,0.0,17.177328207,7.6702,24419.2,15.29,0.973,720.0,6032.0,4.485,-0.06,14.923,1357.5,79.0
K00457.02,CONFIRMED,CANDIDATE,1.0,7.064252021,1.3867,728.9,2.37,0.799,769.0,5076.0,4.55,0.1,14.196,52.5,185.0
K00458.01,CANDIDATE,CANDIDATE,0.933,53.71798494,4.104,3153.5,155.12,21.449,1550.0,4959.0,2.332,0.07,14.708,103.0,26.0
K02133.02,FALSE POSITIVE,FALSE POSITIVE,0.029,43.501748,10.755,167.1,10.1,6.221,996.0,4604.0,2.936,0.3,12.495,9.5,24.0
K00459.01,CONFIRMED,CANDIDATE,1.0,19.44639139,3.6227,926.0,3.24,0.954,681.0,5815.0,4.421,-0.3,14.248,82.4,67.0
K00459.02,CONFIRMED,CANDIDATE,1.0,6.91986988,3.4253,170.1,1.39,0.954,961.0,5815.0,4.421,-0.3,14.248,25.6,193.0
K00075.01,CANDIDATE,CANDIDATE,1.0,105.8817667,18.044,1556.3,10.16,2.499,595.0,5903.0,3.757,-0.14,10.775,301.8,14.0
K00508.02,CONFIRMED,CANDIDATE,1.0,16.6658994,4.1934,754.2,2.85,1.032,702.0,5674.0,4.446,0.48,14.387,60.8,59.0
K00509.01,CONFIRMED,CANDIDATE,1.0,4.16696628,2.7535,877.7,2.74,0.943,1053.0,5456.0,4.45,0.14,14.883,80.1,323.0
K02876.02,FALSE POSITIVE,FALSE POSITIVE,0.0,0.535224793,3.3402,228.7,1.09,0.738,1783.0,5044.0,4.551,-0.28,14.937,48.8,1469.0
K00509.02,CONFIRMED,CANDIDATE,1.0,11.46347165,2.599,1048.6,3.0,0.943,752.0,5456.0,4.45,0.14,14.883,56.5,108.0
K00509.03,CONFIRMED,CANDIDATE,0.0,39.6034,6.487,572.7,2.22,0.943,497.0,5456.0,4.45,0.14,14.883,25.8,31.0
K00510.01,CONFIRMED,CANDIDATE,1.0,2.940304817,2.7226,472.4,2.59,1.054,1256.0,5527.0,4.376,0.26,14.532,51.8,353.0
K00561.01,CONFIRMED,CANDIDATE,1.0,5.378868001,2.7222,483.4,1.86,0.774,833.0,5077.0,4.567,0.0,14.005,60.6,250.0
K00563.01,CONFIRMED,CANDIDATE,1.0,15.28467725,6.0768,321.3,2.7,1.374,852.0,5763.0,4.181,0.16,14.519,38.1,88.0
K03372.02,FALSE POSITIVE,FALSE POSITIVE,0.258,73.506021,5.734,485.6,2.37,1.052,471.0,6215.0,4.44,-0.06,15.42,11.3,12.0
K00564.01,CONFIRMED,CANDIDATE,1.0,21.05349939,7.1605,496.6,2.75,1.247,731.0,5751.0,4.254,0.14,14.854,39.1,60.0
K00564.02,CONFIRMED,CANDIDATE,1.0,127.905412,14.475,4020.6,8.03,1.247,401.0,5751.0,4.254,0.14,14.854,171.0,10.0
K00564.03,CONFIRMED,CANDIDATE,0.998,6.21716039,4.4289,211.2,1.81,1.247,1098.0,5751.0,4.254,0.14,14.854,25.0,202.0
K00403.01,FALSE POSITIVE,FALSE POSITIVE,0.089,21.05647572,1.238,1293.6,5.05,1.118,732.0,6156.0,4.381,0.0,14.169,52.1,61.0
K00404.01,FALSE POSITIVE,FALSE POSITIVE,0.0,31.80514278,7.6213,4675.3,34.82,0.863,553.0,5931.0,4.545,-0.28,14.517,161.3,44.0
K01083.02,CANDIDATE,CANDIDATE,0.819,4.57797412,2.862,125.4,0.96,0.848,1024.0,5795.0,4.554,-0.2,15.302,9.6,227.0
K00405.01,FALSE POSITIVE,FALSE POSITIVE,0.0,37.60936976,6.8615,27590.8,15.8,0.896,508.0,5600.0,4.483,-0.1,14.026,971.1,37.0
K00406.01,FALSE POSITIVE,FALSE POSITIVE,0.0,49.26678528,5.5692,8494.0,929.36,1.143,538.0,5988.0,4.382,0.26,14.385,309.0,28.0
K00407.01,FALSE POSITIVE,FALSE POSITIVE,0.0,3.613757526,5.9128,4872.2,7.05,0.906,1182.0,5986.0,4.498,-0.32,14.915,591.2,371.0
K00408.01,CONFIRMED,CANDIDATE,1.0,7.381980206,3.1152,1433.8,3.42,0.914,876.0,5559.0,4.47,-0.02,14.985,101.6,181.0
K00460.01,CONFIRMED,CANDIDATE,1.0,17.58751692,4.3773,1377.8,4.03,1.107,706.0,5433.0,4.302,0.16,14.743,109.4,76.0
K02174.04,CANDIDATE,CANDIDATE,0.69,3.01609637,1.57,196.3,0.96,0.637,795.0,4245.0,4.641,0.0,15.673,8.1,407.0
K00461.01,FALSE POSITIVE,FALSE POSITIVE,0.0,11.34436822,5.558,586.3,17.21,0.752,703.0,5594.0,4.602,-0.42,14.41,52.2,119.0
K00462.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.576341127,3.1232,335.1,2.96,1.666,1797.0,5087.0,3.967,0.16,14.111,88.7,854.0
K00463.01,CONFIRMED,CANDIDATE,0.001,18.47762694,1.94,2604.6,1.55,0.283,267.0,3395.0,4.97,-0.12,14.708,75.7,69.0
K00464.01,CONFIRMED,CANDIDATE,0.963,58.36205791,6.3363,5374.7,7.02,0.953,446.0,5592.0,4.467,0.16,14.361,286.6,21.0
K00464.02,CONFIRMED,CANDIDATE,1.0,5.350156114,2.2647,764.8,2.6,0.953,989.0,5592.0,4.467,0.16,14.361,87.1,250.0
K02906.03,CANDIDATE,CANDIDATE,0.867,21.9424316,7.447,72.7,1.23,1.424,797.0,6052.0,4.183,0.08,13.716,10.7,58.0
K00510.02,CONFIRMED,CANDIDATE,1.0,6.38899658,3.5032,543.3,2.89,1.054,970.0,5527.0,4.376,0.26,14.532,45.8,150.0
K00510.03,CONFIRMED,CANDIDATE,0.932,14.62709685,4.097,396.4,2.7,1.054,736.0,5527.0,4.376,0.26,14.532,22.7,63.0
K00510.04,CONFIRMED,CANDIDATE,0.998,35.1184432,4.59,542.4,3.26,1.054,550.0,5527.0,4.376,0.26,14.532,20.4,28.0
K00511.01,CONFIRMED,CANDIDATE,1.0,8.00579096,3.0549,629.7,2.36,0.935,956.0,6032.0,4.395,-0.78,14.209,69.2,168.0
K00511.02,CONFIRMED,CANDIDATE,1.0,4.26374378,2.2725,182.0,1.28,0.935,1179.0,6032.0,4.395,-0.78,14.209,23.8,307.0
K07624.01,CANDIDATE,CANDIDATE,0.246,330.025002,6.659,259.2,5.92,3.466,478.0,6126.0,3.578,0.06,12.668,12.2,4.0
K00089.01,CONFIRMED,CANDIDATE,0.881,84.6877524,10.0248,347.7,3.37,1.79,611.0,6688.0,4.062,-0.2,11.642,95.1,18.0
K00565.01,FALSE POSITIVE,FALSE POSITIVE,0.0,2.340523247,3.156,175.4,1.4,0.981,1456.0,6056.0,4.397,-0.52,14.3,37.2,579.0
K00566.01,CONFIRMED,CANDIDATE,0.993,25.85499978,3.8737,610.5,2.4,0.964,637.0,6122.0,4.487,-0.18,14.718,31.7,35.0
K00567.01,CONFIRMED,CANDIDATE,1.0,10.68758211,3.3812,777.7,2.64,0.848,780.0,5788.0,4.524,-0.34,14.338,78.9,128.0
K00567.02,CONFIRMED,CANDIDATE,1.0,20.30303506,4.5038,533.4,2.16,0.848,630.0,5788.0,4.524,-0.34,14.338,44.7,62.0
K04772.03,FALSE POSITIVE,FALSE POSITIVE,0.186,39.0930875,5.687,476.3,2.99,1.193,602.0,6072.0,4.343,0.14,15.514,10.1,25.0
K00408.02,CONFIRMED,CANDIDATE,1.0,12.56096618,3.7647,923.1,2.74,0.914,734.0,5559.0,4.47,-0.02,14.985,55.1,100.0
K00408.03,CONFIRMED,CANDIDATE,1.0,30.8261043,5.914,742.2,3.18,0.914,544.0,5559.0,4.47,-0.02,14.985,32.3,41.0
K00070.02,CONFIRMED,CANDIDATE,1.0,3.696121272,2.463,383.4,1.78,0.925,1095.0,5465.0,4.449,0.02,12.498,130.0,343.0
K00408.04,CONFIRMED,CANDIDATE,1.0,3.42806306,2.417,178.4,1.21,0.914,1131.0,5559.0,4.47,-0.02,14.985,16.6,347.0
K00409.01,CONFIRMED,CANDIDATE,1.0,13.24931848,4.4859,647.6,2.86,1.078,806.0,5799.0,4.361,0.0,14.15,87.8,98.0
K00082.06,FALSE POSITIVE,FALSE POSITIVE,1.0,22.4098677,2.271,69.8,0.73,0.741,489.0,4900.0,4.602,0.08,11.492,11.9,53.0
K00465.01,FALSE POSITIVE,FALSE POSITIVE,,363.706662,8.553,1624.6,5.26,1.064,283.0,6240.0,4.397,-0.2,14.188,43.7,
K00466.01,CANDIDATE,CANDIDATE,0.0,9.391039263,2.8386,2895.6,11.73,1.498,1068.0,5944.0,4.132,0.1,14.663,141.0,148.0
K00467.01,CONFIRMED,CANDIDATE,1.0,18.00932214,4.9611,3004.4,4.96,0.877,658.0,5815.0,4.54,-0.12,14.794,245.2,77.0
K00468.01,CONFIRMED,CANDIDATE,1.0,22.18431824,3.0397,1593.0,3.18,0.818,546.0,5157.0,4.5,-0.08,14.767,87.6,58.0
K00076.01,CANDIDATE,CANDIDATE,0.0,77.4794704,10.1151,1237.0,10.33,2.909,778.0,6711.0,3.73,0.07,10.143,72.6,17.0
K06048.02,FALSE POSITIVE,FALSE POSITIVE,0.0,0.80489537,0.92,,,,,,,,11.427,,1291.0
K06245.03,FALSE POSITIVE,FALSE POSITIVE,0.174,276.32360146,9.8964,81.3,1.21,1.26,352.0,6528.0,4.257,-0.44,12.431,4.6,4.0
K00082.05,CONFIRMED,CANDIDATE,1.0,5.28691996,2.579,41.5,0.51,0.741,792.0,4900.0,4.602,0.08,11.492,15.8,228.0
K00512.01,CONFIRMED,CANDIDATE,1.0,6.51003001,3.3095,602.8,2.78,1.153,1017.0,5638.0,4.327,0.32,14.825,48.1,207.0
K00513.01,CONFIRMED,CANDIDATE,0.996,35.18105723,7.545,987.7,4.17,1.215,664.0,6520.0,4.375,0.07,14.856,63.1,38.0
K00514.01,FALSE POSITIVE,FALSE POSITIVE,0.0,11.75560012,4.7,648.8,22.39,0.806,716.0,5644.0,4.575,-0.24,14.356,46.3,119.0
K00515.01,FALSE POSITIVE,FALSE POSITIVE,0.0,17.79421914,4.1918,1549.4,25.27,0.805,606.0,5485.0,4.574,-0.12,14.427,111.5,76.0
K07625.01,FALSE POSITIVE,FALSE POSITIVE,0.384,6.12601169,1.733,40.2,0.83,1.286,1141.0,5679.0,4.146,-0.3,12.975,7.0,218.0
K00567.03,CONFIRMED,CANDIDATE,1.0,29.02235217,4.0263,637.6,2.55,0.848,559.0,5788.0,4.524,-0.34,14.338,41.4,43.0
K00568.01,CONFIRMED,CANDIDATE,1.0,3.383540239,1.403,255.7,1.65,0.986,1133.0,5300.0,4.385,0.18,14.14,36.2,390.0
K00568.02,CONFIRMED,CANDIDATE,0.989,2.358952404,1.593,94.1,0.96,0.986,1278.0,5300.0,4.385,0.18,14.14,17.3,549.0
K00569.01,CONFIRMED,CANDIDATE,1.0,20.72904234,2.8066,561.7,1.94,0.803,530.0,4979.0,4.538,0.16,14.458,31.6,65.0
K00569.02,CONFIRMED,CANDIDATE,1.0,1.632916419,1.5599,209.2,1.13,0.803,1237.0,4979.0,4.538,0.16,14.458,31.0,807.0
K04773.02,CANDIDATE,CANDIDATE,0.989,11.1438086,7.905,41.7,0.75,1.11,906.0,6095.0,4.349,-0.16,13.556,10.9,122.0
K00410.01,FALSE POSITIVE,FALSE POSITIVE,0.0,7.216951388,1.89082,4284.5,41.57,1.056,1055.0,6266.0,4.38,-0.4,14.454,312.2,183.0
K00411.01,FALSE POSITIVE,FALSE POSITIVE,0.0,15.85238672,5.179,928.5,32.21,1.005,775.0,5903.0,4.322,-0.68,14.508,36.5,85.0
K00412.01,CONFIRMED,CANDIDATE,0.922,4.147021189,2.8997,3680.7,7.31,1.205,1258.0,5818.0,4.266,-0.02,14.288,421.2,252.0
K00413.01,CONFIRMED,CANDIDATE,1.0,15.22895514,2.5967,1124.8,3.0,0.812,639.0,5456.0,4.562,-0.1,14.769,63.8,93.0
K00413.02,CONFIRMED,CANDIDATE,1.0,24.67458244,3.2648,650.6,2.33,0.812,544.0,5456.0,4.562,-0.1,14.769,31.9,52.0
K04846.02,CANDIDATE,CANDIDATE,0.862,32.526674,6.842,204.9,1.26,0.868,525.0,5668.0,4.545,-0.02,15.23,9.7,42.0
K00469.01,CANDIDATE,CANDIDATE,1.0,10.32906563,1.44,2309.8,6.17,1.049,908.0,6228.0,4.441,-0.08,14.711,114.8,125.0
K00470.01,CONFIRMED,CANDIDATE,1.0,3.750832927,1.9457,2397.9,4.61,0.95,1129.0,5776.0,4.512,0.21,14.749,212.5,286.0
K00471.01,CONFIRMED,CANDIDATE,1.0,21.34736612,4.184,630.5,3.2,1.071,648.0,5395.0,4.324,0.16,14.415,53.1,65.0
K00471.02,CONFIRMED,CANDIDATE,0.998,7.81100952,3.231,126.7,1.36,1.071,906.0,5395.0,4.324,0.16,14.415,15.8,170.0
K00472.01,CONFIRMED,CANDIDATE,1.0,4.243748097,3.3603,1409.7,3.16,0.843,1063.0,5873.0,4.554,-0.3,15.0,139.8,318.0
K06612.02,FALSE POSITIVE,FALSE POSITIVE,0.0,2.404483552,0.2961,0.8,0.48,2.345,2078.0,6050.0,3.823,0.02,13.173,0.0,557.0
K00516.01,FALSE POSITIVE,FALSE POSITIVE,0.0,13.54204116,3.334,338.7,2.01,1.015,794.0,5891.0,4.395,-0.2,14.53,26.4,101.0
K00517.01,CONFIRMED,CANDIDATE,1.0,2.752359689,2.0722,791.9,2.54,0.897,1178.0,5461.0,4.499,0.12,14.034,115.7,487.0
K00518.01,CONFIRMED,CANDIDATE,1.0,13.98177862,2.958,1018.4,2.09,0.651,553.0,4859.0,4.615,-0.52,14.287,95.6,94.0
K00518.02,CONFIRMED,CANDIDATE,1.0,44.0003975,5.1115,599.6,1.56,0.651,377.0,4859.0,4.615,-0.52,14.287,43.3,30.0
K00518.03,CONFIRMED,CANDIDATE,0.996,247.354914,8.677,1291.8,2.29,0.651,212.0,4859.0,4.615,-0.52,14.287,49.0,5.0
K07626.01,FALSE POSITIVE,FALSE POSITIVE,0.0,462.12069,10.42,633.7,2.46,0.974,249.0,6079.0,4.411,-0.5,14.936,9.9,3.0
K00570.01,FALSE POSITIVE,FALSE POSITIVE,0.0,12.39894005,4.262,702.9,4.06,1.108,890.0,6355.0,4.41,-0.08,14.755,50.7,109.0
K00089.02,CONFIRMED,CANDIDATE,0.997,207.5829306,7.0686,505.1,4.52,1.79,453.0,6688.0,4.062,-0.2,11.642,70.0,6.0
K00571.01,CONFIRMED,CANDIDATE,1.0,7.26731094,2.2691,659.1,1.14,0.443,464.0,3751.0,4.8,-0.34,14.625,47.8,179.0
K00571.02,CONFIRMED,CANDIDATE,1.0,13.3430025,2.7399,799.7,1.29,0.443,379.0,3751.0,4.8,-0.34,14.625,47.1,99.0
K00571.03,CONFIRMED,CANDIDATE,1.0,3.886795001,1.7574,471.3,0.97,0.443,571.0,3751.0,4.8,-0.34,14.625,41.8,332.0
K00571.04,CONFIRMED,CANDIDATE,0.999,22.40777833,3.2881,661.3,1.15,0.443,319.0,3751.0,4.8,-0.34,14.625,33.9,54.0
K00414.01,FALSE POSITIVE,FALSE POSITIVE,0.0,20.35509657,5.33265,25079.5,17.53,1.077,720.0,6081.0,4.404,0.0,14.557,1703.2,65.0
K00414.02,FALSE POSITIVE,FALSE POSITIVE,0.017,5.92240377,3.691,413.4,2.77,1.077,1087.0,6081.0,4.404,0.0,14.557,44.4,221.0
K00415.01,CANDIDATE,CANDIDATE,0.999,166.7876551,5.8676,4764.2,7.03,1.031,334.0,5663.0,4.377,0.0,14.11,183.8,9.0
